id,name,jurisdiction_id
12020,Jobcenter Stadt Würzburg,1
11941,Jobcenter Altötting,1
14229,Jobcenter für Arbeitsmarktintegration Worms,1
11956,Jobcenter Donau-Ries Donauwörth,1
14151,Jobcenter im Landkreis Gotha,1
11996,Jobcenter Landkreis Pfaffenhofen a.d. Ilm,1
12008,Jobcenter Landkreis Neuburg-Schrobenhausen,1
11955,Jobcenter Dillingen a.d. Donau,1
10788,Gemeinde Thiendorf - Pass- und Einwohnermeldeamt,89
18233,Forschungsstelle Recht im DFN,2
12015,Jobcenter Roth,1
14272,Agentur für Arbeit Braunschweig – Goslar,1
11967,Jobcenter Fürth Stadt,1
4154,Ausländeramt des Landkreises in Forchheim,1
14152,"Jobcenter
Landkreis Kassel",1
8843,Jobcenter Landkreis Emmendingen,1
14169,Jobcenter Main-Tauber,1
14102,Jobcenter Berlin Steglitz-Zehlendorf,1
7201,Jobcenter Kreis Rendsburg-Eckernförde,1
14195,Jobcenter Arbeitsförderung Schwalm-Eder,1
14132,Jobcenter Güstrow,1
14092,Jobcenter Bad Kreuznach,1
4278,Jobcenter Rhein-Berg,1
4320,Jobcenter Remscheid,1
211,Bundeswehrfachschule Koblenz,1
14155,Jobcenter Limburg-Weilburg,1
891,Verpflegungsamt der Bundeswehr,1
537,Hauptzollamt Augsburg,1
15909,Entschädigungseinrichtung der Wertpapierhandelsunternehmen,1
574,Hauptzollamt Schweinfurt,1
14105,Jobcenter Bernkastel-Wittlich,1
18204,Kultur- und Weiterbildungsbetrieb Schwerte,2
14210,Jobcenter Trier,1
16415,DB Energie GmbH,1
576,Hauptzollamt Stralsund,1
14206,Jobcenter Steinburg,1
243,Berufsgenossenschaft Handel und Warendistribution,1
14273,Agentur für Arbeit Brühl,1
551,Hauptzollamt Hamburg-Hafen,1
4167,Ausländerbehörde des Landkreises in Bad Hersfeld,94
14689,Medizinischer Dienst des Spitzenverbandes Bund der Krankenkassen e.V. (MDS),1
3634,Fachdirektion Landeskriminalamt,3
565,Hauptzollamt München,1
556,Hauptzollamt Itzehoe,1
4048,Berufsgenossenschaft Rohstoffe und chemische Industrie,1
4157,Ausländeramt in Hof,1
14147,Jobcenter Kreis Plön,1
14174,Jobcenter Mecklenburgische Seenplatte Süd,1
9206,Stadt Freudenstadt,91
414,Erdölbevorratungsverband,1
240,Berufsgenossenschaft Energie Textil Elektro Medienerzeugnisse,1
16065,Exekutivagentur für Innovation und Netze,107
4135,Jobcenter Landkreis Dahme-Spreewald,1
721,Leibniz-Institut für Atmosphärenphysik an der Universität Rostock,1
6850,Bereitschaftspolizei Thüringen,10
11167,Amtsgericht Würzburg,92
14103,Jobcenter Berlin Tempelhof-Schöneberg,1
14141,Jobcenter im Landkreis Celle,1
14232,Jobcenter Zwickau,1
138,Bundeswahlbeauftragter für die Sozialversicherungswahlen,1
575,Hauptzollamt Singen,1
4211,Ausländerbehörde des Landkreises in Peine,93
320,Deutsche Zentralbibliothek für Wirtschaftswissenschaften - Leibniz Informationszentrum Wirtschaft,1
7280,Amtsgericht Halberstadt,13
10691,Gemeinde Moritzburg,89
542,Hauptzollamt Darmstadt,1
4236,Ausländerbehörde des Landkreises in Burg,1
10842,Jobcenter Dresden,1
4126,Jobcenter Prignitz,1
14124,Jobcenter Flensburg,1
14219,Jobcenter Weimarer Land,1
15898,BKK Stadt Augsburg,92
10120,"Einheitsgemeinde Papenburg, Stadt",93
14201,Jobcenter Sömmerda,1
540,Hauptzollamt Braunschweig,1
17043,HessischeS Polizeipräsidium für Technik,94
4906,Verbandsgemeindeverwaltung Gau-Algesheim,6
4184,Ausländerbehörde des Vogelsbergkreises in Lauterbach,1
6321,Bauaufsichtsamt - Saarbrücken,9
14111,Jobcenter Cochem-Zell,1
5359,Ortspolizei - Heusweiler,9
625,Katholisches Militärbischofsamt,1
558,Hauptzollamt Kiel,1
14134,Jobcenter Hameln-Pyrmont,1
4171,KFZ-Zulassungsstelle in Eschenburg,1
5375,Verwaltungspolizeiabteilung - Homburg,9
14218,Jobcenter Weimar,1
14057,Jobcenter Ludwigslust- Parchim,1
544,Hauptzollamt Dresden,1
487,Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik,1
14211,Jobcenter Trier-Saarburg,1
14189,Jobcenter Rhein-Lahn/ Bad Ems,1
14277,Agentur für Arbeit Cottbus,1
14359,Agentur für Arbeit Potsdam,1
14268,Agentur für Arbeit Bernburg,1
14279,Agentur für Arbeit Dessau – Roßlau – Wittenberg,1
14299,Agentur für Arbeit Gotha,1
14303,Agentur für Arbeit Halberstadt,1
14304,Agentur für Arbeit Halle,1
14333,Agentur für Arbeit Magdeburg,1
14140,Jobcenter Ilm-Kreis,1
14367,Agentur für Arbeit Sangerhausen,1
14347,Agentur für Arbeit Nordhausen,1
7264,Agentur für Arbeit Staßfurt,1
7265,Agentur für Arbeit Stendal,1
14380,Agentur für Arbeit Weißenfels,1
14375,Agentur für Arbeit Suhl,1
32,AOK Westfalen-Lippe,2
8834,Jobcenter Breisgau-Hochschwarzwald,1
14222,Jobcenter Westerwald,1
850,Max Weber Stiftung - Deutsche Geisteswissenschaftliche Institute im Ausland,1
4205,Ausländerbehörde des Landkreises in Helmstedt,1
207,Bundeswehrfachschule Hamburg,1
14165,Jobcenter Uelzen,1
14059,Jobcenter Nordwestmecklenburg,1
573,Hauptzollamt Saarbrücken,1
14208,Jobcenter Landau-Südliche Weinstraße,1
13128,Weser-Elbe Sparkasse,12
450,Fraunhofer-Institut für Angewandte Festkörperphysik,1
878,Unfallkasse Post und Telekom,1
14184,Jobcenter Pirmasens,1
14128,Jobcenter Landkreis Germersheim,1
9176,Stadt Calw,91
5909,Ortspolizeibehörde - Freisen,9
8839,Jobcenter Hohenlohekreis,1
11985,Jobcenter Landkreis Garmisch Partenkirchen,1
14190,Jobcenter Saale-Holzland,1
256,Bundesagentur für Arbeit - Regionaldirektion Nord,1
11949,Jobcenter Coburg Land,1
14192,Jobcenter Saalfeld-Rudolstadt,1
605,Institut für Radiobiologie der Bundeswehr,1
14188,Jobcenter Rhein-Hunsrück,1
857,Stiftung Reichspräsident-Friedrich-Ebert-Gedenkstätte,1
10217,Industrie- und Handelskammer Osnabrück-Emsland,93
14260,Agentur für Arbeit Bad Hersfeld – Fulda,1
7130,Amt Schrevenborn,11
14329,Agentur für Arbeit Lübeck,1
11972,Jobcenter Landkreis Cham,1
4607,Kriminaldirektion Trier,6
11957,Jobcenter Eichstätt,1
12027,Jobcenter Wittelsbacher Land,1
3062,Schulamt für den Kreis Unna,2
377,Deutsches Forschungsinstitut für öffentliche Verwaltung Speyer,1
4245,"Ordnungsamt, Abt. Ausländerangelegenheiten des Landkreises in Merseburg",1
15654,Sozialwerk der Inneren Verwaltung des Bundes e.V.,1
14137,"Jobcenter 
Landkreis Hildburghausen",1
4717,Polizeiinspektion Lahnstein,6
79,Bundeskasse Weiden/Oberpfalz,1
215,Bundeswehrfachschule Würzburg,1
8804,Hochschule für Polizei Villingen-Schwenningen,91
14086,Jobcenter Altenburger Land,1
16446,Polizeiinspektion Bamberg-Stadt,92
508,Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren,1
16215,Amt für Sport und Bewegung Stuttgart,91
9016,Polizeipräsidium Tuttlingen,91
11970,Jobcenter Hof Stadt,1
11952,Jobcenter Deggendorf,1
4176,Ausländeramt des Landkreises in Gelnhausen,1
14115,Jobcenter Delmenhorst,1
16560,"Landeshauptstadt Kiel, Bürger- und Ordnungsamt, Zuwanderungsabteilung",11
15924,"Kreisverwaltung Steinfurt - Ordnungsamt - Zuwanderung, Aufenthalt, Integration",2
5057,Zentralstelle für Polizeitechnik,6
6520,Zentrale Ausländerbehörde - Landesaufnahmestelle,9
16107,Verkehrspolizeiinspektion Amberg,92
4732,Polizeiinspektion Oppenheim,6
4731,Polizeiinspektion Neuwied,6
4730,Polizeiinspektion Neustadt,6
16100,Polizeiinspektion Neunburg vorm Wald,92
4729,Polizeiinspektion Morbach,6
4728,Polizeiinspektion Montabaur,6
4727,Polizeiinspektion Mayen,6
4721,Polizeiinspektion Linz,6
4720,Polizeiinspektion Lauterecken,6
4719,Polizeiinspektion Landstuhl,6
4718,Polizeiinspektion Landau,6
4715,Polizeiinspektion Koblenz 2,6
4714,Polizeiinspektion Koblenz 1,6
4712,Polizeiinspektion Kirchheimbolanden,6
4711,Polizeiinspektion Kaiserslautern 2,6
4710,Polizeiinspektion Kaiserslautern 1,6
4709,Polizeiinspektion Ingelheim,6
6480,Ortspolizeibehörde - Wadern,9
6301,Ortspolizeibehörde - Rehlingen-Siersburg,9
5808,Ortspolizeibehörde - Beckingen,9
7800,Kriminalpolizeiinspektion Schwerin,7
7794,Kriminalpolizeiinspektion Neubrandenburg,7
7793,Kriminalpolizeiinspektion Anklam,7
4606,Kriminaldirektion Mainz,6
4605,Kriminaldirektion Ludwigshafen am Rhein,6
4604,Kriminaldirektion Koblenz,6
4603,Kriminaldirektion Kaiserslautern,6
4246,Gleichstellungs-/Behinderten- und Ausländerbeauftragte des Landkreises in Sangerhausen,1
16275,Bundespolizeiinspektion Stralsund,7
4262,Ausländerbehörde in Sondershausen,1
4213,Ausländerbehörde des Landkreises in Wolfenbüttel,1
4210,Ausländerbehörde des Landkreises in Osterode am Harz,1
4185,Ausländerbehörde des Landkreises in Linsengericht,1
4208,Ausländerbehörde des Landkreises in Holzminden,1
4207,Ausländerbehörde des Landkreises in Hildesheim,1
4252,Ausländerbehörde des Landkreises in Hildburghausen,1
4240,Ausländerbehörde des Landkreises in Halberstadt,1
4231,Ausländerbehörde des Landkreises in Delitzsch,1
4170,Ausländerbehörde des Landkreises in Biedenkopf,1
4147,Ausländerbehörde des Landkreises in Bad Kissingen,1
4169,Ausländerbehörde des Landkreises in Bad Homburg vor der Höhe,1
4261,Ausländerbehörde des Kyffhäuserkreises in Sondershausen,1
4162,Ausländeramt in Schweinfurt,1
4165,Ausländeramt des Landkreises in Würzburg,1
4145,Ausländeramt in Aschaffenburg,1
4155,Ausländeramt des Landkreises in Haßfurt,1
4156,Ausländeramt des Landkreises Hof,1
4188,Amt für Soziales & Integration in Wetzlar,1
4191,Amt für Ausländerangelegenheiten des Landkreises in Anklam,1
5693,Allgemeine Polizeiverwaltung Sicherheit und Ordnung - Sulzbach/Saar,9
5389,Allgemeine ortspolizeiliche Angelegenheiten - Kirkel,9
209,Bundeswehrfachschule Karlsruhe,1
560,Hauptzollamt Köln,1
6573,actimonda BKK,1
14159,Jobcenter Landkreis Lüneburg,1
254,Bundesagentur für Arbeit - Regionaldirektion Hessen,1
12016,Jobcenter Schwabach,1
14198,Jobcenter Landeshauptstadt Schwerin,1
14123,Jobcenter Erfurt,1
11945,Jobcenter Bad Tölz-Wolfratshausen,1
12019,Jobcenter Regensburg Stadt,1
14199,Jobcenter Kreis Segeberg,1
14254,Agentur für Arbeit Aachen – Düren,1
14276,Agentur für Arbeit Coesfeld,1
14280,Agentur für Arbeit Detmold,1
14296,Agentur für Arbeit Gelsenkirchen,1
14313,Agentur für Arbeit Herford,1
14306,Agentur für Arbeit Hamm,1
14324,Agentur für Arbeit Krefeld,1
14338,Agentur für Arbeit Mettmann,1
14339,Agentur für Arbeit Mönchengladbach,1
14355,Agentur für Arbeit Paderborn,1
14349,Agentur für Arbeit Oberhausen,1
14362,Agentur für Arbeit Rheine,1
14370,Agentur für Arbeit Siegen,1
14381,Agentur für Arbeit Wesel,1
14274,Agentur für Arbeit Celle,1
14309,Agentur für Arbeit Heide,1
14343,Agentur für Arbeit Neumünster,1
14348,Agentur für Arbeit Nordhorn,1
14354,Agentur für Arbeit Osnabrück,1
14369,Agentur für Arbeit Schwerin,1
14372,Agentur für Arbeit Stade,1
724,Leibniz-Institut für Gewässerökologie und Binnenfischerei,1
859,Stiftung Wissenschaft und Politik,1
7778,Vereinigte BKK,1
813,Rhein-Main-Donau Wasserstraßen GmbH,1
766,Max-Planck-Institut für Kohlenforschung,1
6595,Deutsche BKK,1
14221,Jobcenter Wesermarsch,1
12024,Jobcenter Weiden-Neustadt,1
14212,Jobcenter Ulm,1
14144,Jobcenter Stadt Koblenz,1
14203,Jobcenter Stadt Heilbronn,1
4133,Jobcenter Oberspreewald-Lausitz,1
7438,Jobcenter Mansfeld-Südharz,1
14164,Jobcenter Landkreis Tübingen,1
14163,Jobcenter Landkreis Starnberg,1
14162,Jobcenter Landkreis Sonneberg,1
14197,Jobcenter Landkreis Schwarzwald-Baar-Kreis - AA Villingen-Schwenningen,1
14180,Jobcenter Landkreis Northeim,1
11988,Jobcenter Landkreis Landshut,1
8842,Jobcenter Landkreis Calw,1
14084,Jobcenter Landkreis Ahrweiler,1
7379,Jobcenter Landeshauptstadt Magdeburg,1
14148,Jobcenter Kyffhäuserkreis,1
4307,Jobcenter Kreis Viersen,1
11979,Jobcenter Kitzingen,1
11975,Jobcenter im Landkreis Schweinfurt,1
14131,Jobcenter Goslar,1
14215,Jobcenter Agentur für Arbeit - Vogtlandkreis,1
14087,Jobcenter für Arbeitsmarktintegration Alzey-Worms,1
4134,Jobcenter Elbe-Elster,1
14121,Jobcenter Eisenach,1
14117,Jobcenter Deutsche Weinstraße,1
4125,Jobcenter Brandenburg an der Havel,1
7436,Jobcenter Börde,1
14106,Jobcenter Birkenfeld,1
11947,Jobcenter Bayreuth Stadt,1
11944,Jobcenter Augsburg Stadt,1
14085,Jobcenter Alb-Donau,1
593,ifo Institut für Wirtschaftsforschung,1
500,Fraunhofer-Institut für Toxikologie und Experimentelle Medizin,1
464,Fraunhofer-Institut für Graphische Datenverarbeitung - Institutsteil Rostock,1
453,Fraunhofer-Institut für Angewandte Polymerforschung,1
452,Fraunhofer-Institut für Angewandte Optik und Feinmechanik,1
14040,Familienkasse Sachsen,1
14041,Familienkasse Sachsen-Anhalt-Thüringen,1
14031,Familienkasse Baden-Württemberg-West,1
14032,Familienkasse Bayern Nord,1
997,Zollfahndungsamt Hannover,1
994,Zollfahndungsamt Essen,1
989,Zentrum für Verifikationsaufgaben der Bundeswehr,1
6,Zentrum Informationsarbeit Bundeswehr,1
986,Zentrum für Marine Tropenökologie,1
982,Zentrum für Europäische Wirtschaftsforschung GmbH,1
980,Zentralverband des Deutschen Handwerks e. V.,1
979,Zentralstelle Schiffsuntersuchungskommission/Schiffseichamt,1
968,Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V.,1
964,Weierstraß-Institut für Angewandte Analysis und Stochastik,1
963,Wehrwissenschaftliches Institut für Werk- und Betriebsstoffe,1
960,Wehrtechnische Dienststelle für Waffen und Munition,1
959,Wehrtechnische Dienststelle für Schutz- und Sondertechnik,1
957,Wehrtechnische Dienststelle für Pionier- und Truppengerät,1
956,Wehrtechnische Dienststelle für Luftfahrzeuge,1
955,Wehrtechnische Dienststelle für Kraftfahrzeuge und Panzer,1
954,Wehrtechnische Dienststelle für Informationstechnologie und Elektronik,1
934,Wasser- und Schifffahrtsamt Stralsund,1
933,Wasser- und Schifffahrtsamt Main,1
931,Wasser- und Schifffahrtsamt Rheine,1
930,Wasser- und Schifffahrtsamt Regensburg,1
927,Wasser- und Schifffahrtsamt Meppen,1
924,Wasser- und Schifffahrtsamt Ostsee,1
923,Wasser- und Schifffahrtsamt Elbe,1
913,Wasser- und Schifffahrtsamt Duisburg-Rhein,1
911,Wasser- und Schifffahrtsamt Cuxhaven,1
910,Wasser- und Schifffahrtsamt Nord-Ostsee-Kanal,1
905,Wasserstraßen- und Schifffahrtsamt Rhein,1
902,Wasserstraßen-Neubauamt Magdeburg,1
901,Wasserstraßen-Neubauamt Helmstedt,1
900,Wasserstraßen-Neubauamt Datteln,1
898,Wasserstraßen-Neubauamt Aschaffenburg,1
893,Versorgungsanstalt der deutschen Kulturorchester,1
892,Versorgungsanstalt der Deutschen Bühnen,1
882,Unteroffizierschule des Heeres (Lehrgruppe A),1
881,Unteroffizierschule der Luftwaffe,1
869,THW- Bundesvereinigung e.V.,1
868,Technische Schule Landsysteme und Fachschule des Heeres für Technik,1
867,Technische Schule der Luftwaffe 3,1
866,Technische-Schule-der-Luftwaffe-1,1
865,Technische Informationsbibliothek,1
864,Technische Fachstelle Nordwest,1
855,Stiftung Niedersächsische Gedenkstätten,1
853,Stiftung Jüdisches Museum Berlin,1
848,Stiftung Bundespräsident-Theodor-Heuss-Haus,1
849,Stiftung Denkmal für die ermordeten Juden Europas,1
847,Stiftung Bundeskanzler-Adenauer-Haus,1
846,Stiftung Brandenburgische Gedenkstätten,1
839,Standortkommando Berlin,1
830,Sonderstelle für Aus- und Fortbildung,1
829,Senckenberg Naturhistorische Sammlungen Dresden,1
828,Senckenberg Forschungsinstitut und Naturmuseum SNG,1
825,Schifffahrtsmedizinisches Institut der Marine,1
815,Rosa-Luxemburg-Stiftung - Gesellschaftsanalyse und Politische Bildung e.V.,1
15851,RKW Rationalisierungs- und Innovationszentrum der Deutschen Wirtschaft e. V.,1
812,Rheinisch-Westfälisches Institut für Wirtschaftsforschung e.V.,1
809,Rechtsanwaltskammer beim Bundesgerichtshof,1
807,Prüfungsamt des Bundes München,1
806,Prüfungsamt des Bundes Magdeburg,1
804,Prüfungsamt des Bundes Koblenz,1
805,Prüfungsamt des Bundes Köln,1
803,Prüfungsamt des Bundes Hannover,1
802,Prüfungsamt des Bundes Hamburg,1
801,Prüfungsamt des Bundes Frankfurt am Main,1
793,Pionierschule und Fachschule des Heeres für Bautechnik,1
787,Paul-Drude-Institut für Festkörperelektronik,1
780,Otto-von-Bismarck-Stiftung,1
779,Otto Benecke Stiftung e.V.,1
777,Offizierschule des Heeres,1
776,Offizierschule der Luftwaffe,1
775,Neubauamt Hannover,1
772,Museumsstiftung Post und Telekommunikation,1
771,Museum für Naturkunde Leibniz-Institut für Evolutions- und Biodiversitätsforschung an der Humboldt-Universität zu Berlin,1
765,Max-Planck-Institut für Eisenforschung GmbH,1
763,Max-Delbrück-Centrum für Molekulare Medizin Berlin-Buch,1
762,Max-Born-Institut für Nichtlineare Optik und Kurzzeitspektroskopie,1
761,Mathematisches Forschungsinstitut Oberwolfach,1
760,Marinetechnikschule,1
759,Marineschule Mürwik,1
758,Marineoperationsschule,1
756,Marineamt Hanse-Kaserne,1
755,Luftwaffenunterstützungsgruppe Wahn,1
746,Logistikzentrum Heiligenhaus,1
745,Logistikzentrum der Bundeswehr,1
16504,Leibniz-Zentrum für Zeithistorische Forschung Potsdam e. V.,1
743,"Leibniz-Zentrum für Informatik GmbH - 
Schloss Dagstuhl",1
742,Leibniz-Zentrum für Agrarlandschaftsforschung e.V.,1
741,Leibniz-Institut für Zoo- und Wildtierforschung,1
740,Leibniz-Institut für Troposphärenforschung,1
739,Leibniz-Institut für Regionalentwicklung und Strukturplanung,1
738,Leibniz-Institut für Plasmaforschung und Technologie,1
737,Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung,1
735,Leibniz-Institut für Ostseeforschung Warnemünde,1
733,Leibniz-Institut für Oberflächenmodifizierung e. V.,1
732,Leibniz-Institut für Neurobiologie,1
731,Leibniz-Institut für Neue Materialien,1
729,Leibniz-Institut für Molekulare Pharmakologie,1
728,Leibniz-Institut für Meereswissenschaften,1
727,Leibniz-Institut für Länderkunde,1
726,Leibniz-Institut für Kristallzüchtung,1
725,Leibniz-Institut für Katalyse e.V.,1
723,Leibniz-Institut für Festkörper- und Werkstoffforschung,1
722,Leibniz-Institut für die Pädagogik der Naturwissenschaften an der Universität Kiel,1
720,Leibniz-Institut für Arterioskleroseforschung an der Universität Münster,1
718,Leibniz-Institut für Altersforschung - Fritz-Lipmann-Institut,1
717,Leibniz-Institut für Agrartechnik Potsdam-Bornim e.V.,1
716,Leibniz-Institut für Agrarentwicklung in Mittel- und Osteuropa,1
715,Leibniz-Gemeinschaft,1
7700,Kuratorium junger deutscher Film,1
631,Kuratorium für Waldarbeit und Forsttechnik e.V.,1
630,Kuratorium für Technik und Bauwesen in der Landwirtschaft e.V.,1
629,Kunst- und Ausstellungshalle der Bundesrepublik Deutschland GmbH,1
709,Kulturstiftung des Bundes,1
655,Krankenversorgung der Bundesbahnbeamten,1
645,Kompetenzzentrum für das Kassen- und Rechnungswesen des Bundes,1
644,Kommunale Gemeinschaftsstelle für Verwaltungsmanagement,1
641,Kommando Operative Führung Eingreifkräfte,1
637,Klosterstift St. Marienthal,1
632,KfW Mittelstandsbank,1
628,KfW-Kommunalbank,1
14062,"Jobcenter Uecker-Randow, Vorpommern - Greifswald Süd",1
12023,Jobcenter Traunstein,1
14193,Jobcenter Salzgitter,1
4321,Jobcenter Rhein-Sieg,1
14060,Jobcenter Rhein-Neckar-Kreis,1
4283,Jobcenter Rhein-Erft Kreis,1
14187,Jobcenter Rems-Murr,1
12012,Jobcenter Passau Land,1
7202,Jobcenter Ostholstein,1
4299,Jobcenter Oberberg,1
12010,Jobcenter Nürnberger Land,1
14178,Jobcenter Nordhausen,1
6067,Jobcenter Neunkirchen,1
6056,Jobcenter Merzig-Wadern,1
12004,Jobcenter Main-Spessart,1
14056,Jobcenter Landkreis Rottweil,1
14161,Jobcenter Landkreis Reutlingen,1
11986,Jobcenter Landkreis Kelheim,1
8845,Jobcenter Landkreis Freudenstadt,1
11978,Jobcenter Kempten (Allgäu),1
8841,Jobcenter Junges Mannheim,1
11971,Jobcenter im Landkreis Bad Kissingen,1
4296,Jobcenter Herford,1
14135,Jobcenter Helmstedt,1
14061,Jobcenter Hansestadt Greifswald,1
14133,Jobcenter Halle (Saale),1
14130,Jobcenter Gifhorn,1
14091,Jobcenter Bad Doberan,1
4298,Jobcenter Arbeit und Grundsicherung Leverkusen,1
613,Institut für Zeitgeschichte,1
612,Institut für Wissensmedien,1
611,Institut für Wirtschaftsforschung,1
610,Institut für Weltwirtschaft an der Universität Kiel,1
608,Institut für umweltmedizinische Forschung an der Heinrich-Heine-Universität Düsseldorf gGmbH,1
607,Institut für Städtebau und Wohnungswesen,1
606,Institut für Städtebau,1
603,Institut für Ostrecht München e.V.,1
601,Institut für Gemüse- und Zierpflanzenbau Großbeeren/Erfurt e.V.,1
600,Institut für Deutsche Sprache,1
596,Institute for Analytical Sciences,1
15646,INSTAND e.V.,1
595,Innovations for High Performance Microelectronics/  Institut für innovative Mikroelektronik,1
594,Industrie Lehrwerkstatt Trier eG,1
591,Helmholtz-Zentrum Potsdam Deutsches GeoForschungsZentrum,1
592,Herder Institut e. V.,1
590,Helmholtz Zentrum München Deutsches Forschungszentrum für Gesundheit und Umwelt GmbH,1
588,Helmholtz-Zentrum für Umweltforschung GmbH - UFZ,1
586,Helmholtz-Zentrum Berlin für Materialien und Energie GmbH,1
581,Heeresfliegerwaffenschule,1
579,Havariekommando,1
552,Hauptzollamt Hamburg-Jonas,1
535,Hans-Böckler-Stiftung,1
534,Hanns-Seidel-Stiftung e.V.,1
530,Gesellschaft zur Verwahrung und Verwertung von stillgelegten Bergwerksbetrieben mbH,1
529,Gesellschaft für Weiterbildung und Medienkonzeption mbH,1
527,Gesellschaft für Versicherungswissenschaft und -gestaltung e.V.,1
526,Gesellschaft für Schwerionenforschung mbH,1
525,"Gesellschaft für Entwicklung, Beschaffung und Betrieb mbH",1
520,"German Institute of Global and Area Studies, 
Leibniz Institut für Globale und Regionale Studien",1
943,Generaldirektion Wasserstraßen und Schifffahrt,1
518,Generalarzt der Luftwaffe,1
514,Gefechtssimulationzentrum Heer,1
430,Führungsunterstützungsschule der Bundeswehr,1
513,Gebirgs- und Winterkampfschule,1
16768,FSD Fahrzeugsystemdaten GmbH (Zentrale Stelle nach StVG),1
510,Friedrich-Ebert-Stiftung,1
506,Fraunhofer-Institut für Werkzeugmaschinen und Umformtechnik,1
505,Fraunhofer-Institut für Werkstoff- und Strahltechnik,1
504,Fraunhofer-Institut für Werkstoffmechanik,1
502,Fraunhofer-Institut für Verfahrenstechnik und Verpackung,1
501,"Fraunhofer-Institut für Umwelt-, Sicherheits- und Energietechnik",1
497,Fraunhofer-Institut für System-und Innovationsforschung,1
496,Fraunhofer Institut für Solare Energiesysteme,1
495,Fraunhofer-Institut für Software- und Systemtechnik,1
494,Fraunhofer-Institut für Siliziumtechnologie,1
493,Fraunhofer-Institut für Silicatforschung,1
491,Fraunhofer-Institut für Schicht- und Oberflächentechnik,1
490,Fraunhofer-Institut für Rechnerarchitektur und Softwaretechnik,1
489,Fraunhofer-Institut für Produktionstechnologie,1
488,Fraunhofer-Institut für Produktionstechnik und Automatisierung,1
484,Fraunhofer-Institut für Photonische Mikrosysteme,1
481,Fraunhofer-Institut für Nanoelektronische Technologien,1
477,Fraunhofer-Institut für Mikroelektronische Schaltungen und Systeme,1
476,Fraunhofer-Institut für Materialfluss und Logistik,1
475,Fraunhofer-Institut für Lasertechnik Marketing und Kommunikation,1
471,Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme,1
470,Fraunhofer-Institut für Integrierte Systeme und Bauelementetechnologie,1
468,Fraunhofer-Institut für Informationszentrum RAUM und BAU,1
466,"Fraunhofer-Institut für Holzforschung, Wilhelm-Klauditz-Institut",1
465,Fraunhofer-Institut für Grenzflächen- und Bioverfahrenstechnik,1
462,Fraunhofer-Institut für Fabrikbetrieb und -automatisierung,1
463,Fraunhofer-Institut für Fertigungstechnik und Angewandte Materialforschung,1
461,Fraunhofer-Institut für Experimentelles Software Engineering,1
458,Fraunhofer Institut für Chemische Technologie,1
457,Fraunhofer-Institut für Biomedizinische Technik,1
456,Fraunhofer-Institut für Betriebsfestigkeit und Systemzuverlässigkeit,1
455,Fraunhofer-Institut für Bauphysik,1
454,Fraunhofer-Institut für Arbeitswirtschaft und Organisation,1
451,Fraunhofer-Institut für Angewandte Informationstechnik,1
446,Forschungszentrum Karlsruhe GmbH,1
444,Forschungszentrum Dresden-Rossendorf e.V.,1
712,Forschungszentrum Borstel - Leibniz-Zentrum für Medizin und Biowissenschaften,1
443,Forschungsverbund Berlin e.V.,1
442,Forschungsinstitut für die Biologie landwirtschaftlicher Nutztiere,1
437,FIZ Karlsruhe,1
424,Fachstelle für Internationale Jugendarbeit der Bundesrepublik Deutschland e.V.,1
419,Fachbereich Maler und Lackierer (MBZ) im HBZ Brackwede e.V.,1
418,Fachagentur Nachwachsende Rohstoffe e.V.,1
415,Europa-Institut Bocholt,1
15908,Entschädigungseinrichtung deutscher Banken GmbH,1
412,Unfallversicherung Bund und Bahn,1
327,dvv international,1
325,Division Spezielle Operationen,1
324,Division Luftbewegliche Operationen,1
404,Deutsche Verbindungsstelle des Rüstungsbereichs USA/Kanada,1
402,Deutsches Zentrum für Neurodegenerative Erkrankungen e.V.,1
399,Deutsches Weininstitut GmbH,1
15911,Deutsche Stiftung Organtransplantation,1
398,Deutsche Stiftung für internationale rechtliche Zusammenarbeit e.V.,1
397,Deutsche Stiftung Friedensforschung,1
396,Deutsches Schiffahrtsmuseum,1
394,Deutsches Rheuma-Forschungszentrum Berlin,1
393,Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung,1
389,Deutsches Kulturforum östliches Europa e.V.,1
388,Deutsches Krebsforschungszentrum,91
387,Deutsches Jugendinstitut e.V.,1
386,Deutsches Institut für Wirtschaftsforschung,1
384,Deutsches Institut für Medizinische Dokumentation und Information,1
383,Deutsches Institut für Internationale Pädagogische Forschung,1
382,Deutsches Institut für Erwachsenenbildung,1
375,Deutsches Diabetes-Zentrum - Leibniz-Zentrum für Diabetes-Forschung an der Heinrich-Heine-Universität Düsseldorf,1
374,Deutsche Schillergesellschaft,1
370,Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,1
368,Deutscher Weinfonds,1
349,Deutscher Anteil Multinationales Korps Nordost,1
348,Deutscher Anteil I. Deutsch-Niederländisches Korps,1
346,Deutscher Anteil Deutsch-Französiche Brigade,1
